,../parameterization/kapp/datasets/Rabinowitz2023_batchGlc_using_MFA_and_scRBA_methods/min_flux_violation/enz_alloc.flux_unscaled.txt,diff,../parameterization/kapp/datasets/PinheiroEtAl2020_batchXyl/min_flux_violation/enz_alloc.flux_unscaled.txt,../application/max_growth_xyl/gxf1_disabled/mu_max_on_glc_with_xyl/runRBA.flux.txt
PROSYN-RT09868,1.202352782097222e-08,312.42186767768754,8.239496307906288e-09,4.9587658e-08
PROSYN-RT09892,1.077162774954267e-07,64.5092163601026,2.944412409470562e-08,1.77203204e-07
PROSYN-RT09865,3.807508952444994e-07,-99.16803399819564,5.263487208561542e-10,3.167718e-09
PROSYN-RT09835,4.909645110594915e-07,-92.36278648347019,6.230345025129709e-09,3.7496008e-08
PROSYN-RT09801,1.725564967829895e-06,-25.160742940667692,2.145793139352989e-07,1.291400002e-06
PROSYN-RT09792,2.712122198002408e-06,-95.22217556806838,2.153111451664504e-08,1.29580437e-07
PROSYN-RT09769,6.172389389540603e-08,-96.05006611518809,4.051073678766047e-10,2.438053e-09
PROSYN-RT09760,7.508957030580435e-08,-96.6471775111418,4.183283471129863e-10,2.51762e-09
PROSYN-RT09749,2.768298908303442e-09,0.0,,
PROSYN-RT09734,2.4600488789193e-07,-82.5439521271363,7.135373819675794e-09,4.2942731e-08
PROSYN-RT09753,1.053627201765386e-06,-92.09566762698819,1.383818831274948e-08,8.3282196e-08
PROSYN-RT09724,1.170504884836335e-08,-80.6834210664901,3.756907817840017e-10,2.261015e-09
PROSYN-RT10429,4.058965465927424e-08,0.0,,
PROSYN-RT09701,4.68987341772152e-07,-57.587228634278006,3.305101806359625e-08,1.98910529e-07
PROSYN-RT10432,2.245720200088837e-07,-82.78253319426415,6.424686979644004e-09,3.8665613e-08
PROSYN-RT09695,6.535634836945216e-08,-95.40912998529397,4.98551223610301e-10,3.000425e-09
PROSYN-RT10420,1.075049511212368e-08,-82.0982105481854,3.19780430328937e-10,1.924531e-09
PROSYN-RT10417,4.999529188375235e-07,-62.745210202377024,3.094840661992515e-08,1.86256409e-07
PROSYN-RT10425,1.274605377492435e-07,99.9146955595771,4.233967663029845e-08,2.54812346e-07
PROSYN-RT10412,5.742052896161822e-08,-99.15086292512925,0.0,4.87579e-10
PROSYN-RT10410,6.485235362317617e-08,-96.65164812272292,3.608144157627398e-10,2.171485e-09
PROSYN-RT10402,7.918083717056789e-08,0.0,,
PROSYN-RT10426,2.721556366950555e-07,-99.54914106689074,2.038848995937079e-10,1.227038e-09
PROSYN-RT10371,1.318627505090209e-07,-90.55576275185612,2.069264885481049e-09,1.2453431e-08
PROSYN-RT10385,1.125373323570781e-07,-98.75421784874766,2.329516137974453e-10,1.40197e-09
PROSYN-RT10351,4.391028974392549e-07,70.17127269203927,1.241594040633319e-07,7.47226989e-07
PROSYN-RT10396,1.008549900739939e-06,-26.95197932601162,1.224145141471136e-07,7.3672574e-07
PROSYN-RT10370,5.665687146357325e-06,-85.73273500426669,1.34313722826894e-07,8.08338599e-07
PROSYN-RT10386,4.811519427187533e-07,-83.55007410907102,1.315143860085262e-08,7.9149138e-08
PROSYN-RT10357,2.550535745146611e-07,0.0,,
PROSYN-RT10365,1.330808931879984e-07,-74.41466375499901,5.657621673670604e-09,3.4049194e-08
PROSYN-RT10364,1.166236494900031e-06,-88.20982574278071,2.284724938110691e-08,1.37501315e-07
PROSYN-RT10347,1.954171284919343e-07,-96.65528961026067,1.086045944581428e-09,6.536137e-09
PROSYN-RT10342,3.099550504501196e-07,0.0,,
PROSYN-RT10321,1.548232513981192e-07,-97.02518261410445,7.652855641094932e-10,4.605709e-09
PROSYN-RT10329,9.853916863106451e-08,-72.16827746671873,4.556968749208656e-09,2.7425148e-08
PROSYN-RT10337,2.228231534974382e-08,-95.01070699992233,1.847252954707596e-10,1.11173e-09
PROSYN-RT10335,1.095495965575659e-07,-99.07003308819613,1.692799511561575e-10,1.018775e-09
PROSYN-RT10323,1.653786611668587e-08,-95.42941637895255,1.255966406361264e-10,7.55877e-10
PROSYN-RT10310,7.050139345702882e-08,-99.83230544220085,0.0,1.18227e-10
PROSYN-RT10315,1.99008728752222e-07,-99.73348706696159,0.0,5.30384e-10
PROSYN-RT10314,1.508622499302666e-07,-97.07997262268313,7.319721412129774e-10,4.405219e-09
PROSYN-RT10287,7.288047285806723e-07,-79.34687864976735,2.501059070674373e-08,1.50520925e-07
PROSYN-RT10298,8.655994821082749e-08,-62.90865618149256,5.334781437150894e-09,3.2106248e-08
PROSYN-RT10295,1.876649899019397e-07,-96.98541374022075,9.400220504561424e-10,5.657323e-09
PROSYN-RT10259,1.726017063313876e-06,-72.76127826353336,7.811939612728048e-08,4.70144985e-07
PROSYN-RT10267,3.599050555816474e-06,-77.52114491160667,1.344278351709187e-07,8.09025359e-07
PROSYN-RT10270,7.341457578319429e-08,-95.5385208385965,5.442372757312732e-10,3.275376e-09
PROSYN-RT10274,3.661528706348075e-07,-83.26339845601788,1.018255559079486e-08,6.1281547e-08
PROSYN-RT10239,1.910711201545786e-07,-93.97931618828983,1.911472025574292e-09,1.1503788e-08
PROSYN-RT10255,1.738785343965476e-07,-74.4634815596412,7.377933383121395e-09,4.4402524e-08
PROSYN-RT10254,1.401230022179512e-08,705.0157947982433,1.874307763123824e-08,1.1280123e-07
PROSYN-RT10256,7.151003383800695e-08,-30.328013670272096,8.278511369535589e-09,4.9822461e-08
PROSYN-RT10224,8.145491939523154e-08,15.965127338312438,1.569537869330077e-08,9.4459301e-08
PROSYN-RT10191,3.594780950733425e-08,-85.79524574659219,8.484636467169337e-10,5.106298e-09
PROSYN-RT10210,1.268040597855786e-06,-86.10620107132905,2.927394390705125e-08,1.76179011e-07
PROSYN-RT10214,1.160039031027628e-07,-59.994884000679164,7.711079958812505e-09,4.6407496e-08
PROSYN-RT10200,1.011291592003734e-05,-44.011959836613634,9.408030825405341e-07,5.662023427e-06
PROSYN-RT10197,1.50574718352674e-06,-90.97650113601642,2.257636914976372e-08,1.3587108e-07
PROSYN-RT10204,2.533902993649694e-07,-49.07077251046461,2.14429307946786e-08,1.29049722e-07
PROSYN-RT10169,1.332591279137491e-08,-90.0394515499223,2.205501633064297e-10,1.327334e-09
PROSYN-RT10178,9.72129598538151e-07,-75.9288658269552,3.88819277665133e-08,2.3400262e-07
PROSYN-RT10163,2.503446295379636e-07,-95.08396644149553,2.044938232072543e-09,1.2307026e-08
PROSYN-RT10166,3.147948928769649e-08,21.85712623677381,6.373906381442191e-09,3.8360001e-08
PROSYN-RT10153,1.093952157506021e-05,-74.06268751762681,4.714659938166344e-07,2.837417895e-06
PROSYN-RT10148,1.072081774208268e-06,-83.19098119795177,2.994314031033961e-08,1.80206427e-07
PROSYN-RT10132,2.161003773804158e-08,43.49715338724937,5.152593559298796e-09,3.1009789e-08
PROSYN-RT10130,7.480790228390798e-09,9.196458537204446,1.357322617678663e-09,8.168758e-09
PROSYN-RT10118,3.690859048042421e-08,-86.03310250296843,8.565535259597207e-10,5.154985e-09
PROSYN-RT10092,5.14471132328808e-09,-17.12081141075831,7.084897246843631e-10,4.263895e-09
PROSYN-RT10116,9.974881408050465e-07,-10.348503764840373,1.485909478300715e-07,8.94263043e-07
PROSYN-RT10075,1.125308472717302e-07,0.0,,
PROSYN-RT10754,5.414713312022307e-08,-99.00569805089289,0.0,5.38386e-10
PROSYN-RT10096,3.72875013929047e-08,-97.61491125235538,1.477729584131345e-10,8.8934e-10
PROSYN-RT10084,2.440288456518983e-07,-97.50595959926729,1.011280685345787e-09,6.086178e-09
PROSYN-RT10732,1.143611755514508e-06,-84.01675217847294,3.037181283865665e-08,1.82786301e-07
PROSYN-RT10735,2.873937132916103e-07,-97.59910057844628,1.146511240014343e-09,6.900034e-09
PROSYN-RT10738,8.966564212527338e-08,-90.18372278235312,1.462513668513434e-09,8.801828e-09
PROSYN-RT10709,1.141239690247707e-07,-98.48541457612218,2.872088305543893e-10,1.728505e-09
PROSYN-RT10718,9.700728758028088e-08,0.0,,
PROSYN-RT10699,7.551300762611494e-08,-96.05540542796514,4.949384005097743e-10,2.978682e-09
PROSYN-RT10706,6.268026105670756e-08,-99.3239354896486,0.0,4.23759e-10
PROSYN-RT10689,1.405174480464383e-07,-98.73646580927571,2.950150955051447e-10,1.775486e-09
PROSYN-RT10653,5.607805140430713e-08,-90.43760283084991,8.910186633521747e-10,5.362406e-09
PROSYN-RT10672,9.05253281353039e-09,-89.02643027689187,1.650612709522915e-10,9.93386e-10
PROSYN-RT10662,1.433064063242473e-07,0.0,,
PROSYN-RT10676,2.587400485287795e-06,-92.59666406150907,3.182864736910463e-08,1.9155395e-07
PROSYN-RT10670,7.7038967746904e-09,-83.4235837090208,2.121916469895544e-10,1.27703e-09
PROSYN-RT10641,1.036459095682057e-07,-93.79903362633854,1.067919809625439e-09,6.427048e-09
PROSYN-RT10659,8.016859094439677e-08,-60.60013949614308,5.248388824453758e-09,3.1586313e-08
PROSYN-RT10660,3.023629192888229e-09,0.0,,
PROSYN-RT10624,1.126066659714943e-06,-88.63139141048656,2.127151799603115e-08,1.28018111e-07
PROSYN-RT10638,1.74572356820905e-07,-90.67010247406503,2.706321722396417e-09,1.6287422e-08
PROSYN-RT10616,7.065894927595955e-09,0.0,,
PROSYN-RT10573,8.2263128197187e-07,181.74444162205526,3.851125280161278e-07,2.317717912e-06
PROSYN-RT10590,1.612011003543551e-07,-99.57166731586685,1.147298910390123e-10,6.90477e-10
PROSYN-RT10585,6.227353979956801e-08,0.0,,
PROSYN-RT10571,5.049499832410933e-08,-97.56360225600285,2.044201449739815e-10,1.230259e-09
PROSYN-RT10582,2.768170619721297e-09,-87.07861439422358,0.0,3.57686e-10
PROSYN-RT10577,1.452161613461926e-08,-98.72963175524102,0.0,1.84478e-10
PROSYN-RT10565,3.901595353776357e-07,-95.06916216173484,3.196612657131494e-09,1.9238134e-08
PROSYN-RT10560,2.672329647090894e-08,0.0,,
PROSYN-RT10568,5.803624161675057e-08,-96.90070385350238,2.988749454425655e-10,1.798715e-09
PROSYN-RT10542,2.451096405302754e-08,75.74149228405953,7.157506883840197e-09,4.3075934e-08
PROSYN-RT10521,3.068327726193367e-07,-51.83840769729853,2.455441836205992e-08,1.47775549e-07
PROSYN-RT10527,1.176975190574872e-05,26.70762270456978,2.477976143366418e-06,1.4913172838e-05
PROSYN-RT10524,5.721386055273865e-08,0.0,,
PROSYN-RT10538,5.716783563007351e-08,-93.88465041317586,5.808983176156614e-10,3.496013e-09
PROSYN-RT10522,3.38161784915617e-07,-24.598781892629948,4.236721910218081e-08,2.54978105e-07
PROSYN-RT10508,1.306149974132469e-08,-100.0,0.0,0.0
PROSYN-RT10499,6.742328297619438e-06,-75.309939229928,2.766044252439751e-07,1.664684954e-06
PROSYN-RT10489,3.937700491440299e-07,0.0,,
PROSYN-RT10482,1.252766212242246e-08,-38.78821982056163,1.274183845708585e-09,7.668405e-09
PROSYN-RT10443,2.466906033036679e-07,195.35321015170862,1.210657709622581e-07,7.28608616e-07
PROSYN-RT10468,3.393881955611444e-07,-97.60400800429873,1.351167383854768e-09,8.131714e-09
PROSYN-RT11040,1.166431289108829e-08,-83.41974346832221,3.213494386816749e-10,1.933973e-09
PROSYN-RT10437,1.777215981860914e-06,-95.74687602567849,1.255958600522246e-08,7.5587199e-08
PROSYN-RT11047,4.053076892502483e-08,-95.12730191807289,3.281567959222156e-10,1.974942e-09
PROSYN-RT11041,1.234828981134744e-08,-78.31868185066627,4.448561765428562e-10,2.677272e-09
PROSYN-RT11044,4.026418122338129e-08,-99.38863776060829,0.0,2.4616e-10
PROSYN-RT11029,2.530652339334773e-07,-90.08091288959967,4.17091431153834e-09,2.5101761e-08
PROSYN-RT11036,5.52161385992143e-07,-73.91752128026401,2.392995941232682e-08,1.44017376e-07
PROSYN-RT10978,5.664438325607337e-07,86.78290488520058,1.758008812294331e-07,1.058020245e-06
PROSYN-RT10999,1.837033613991406e-06,-81.77777725728834,5.562186211958961e-08,3.34748357e-07
PROSYN-RT10993,3.067029909163079e-07,-99.77360898962037,1.15372995419789e-10,6.94348e-10
PROSYN-RT10969,2.256995775312175e-08,0.0,,
PROSYN-RT10950,6.350728716140791e-07,-73.48561456072956,2.797900058347183e-08,1.68385669e-07
PROSYN-RT10964,2.829594519229384e-06,-81.19583931958887,8.841078138301268e-08,5.320815e-07
PROSYN-RT10996,2.31377114646763e-08,-98.04073535668346,0.0,4.53329e-10
PROSYN-RT10951,1.665606978290248e-07,-98.02052402338971,5.478350844054013e-10,3.297029e-09
PROSYN-RT10957,1.988655385626636e-06,-98.91855340269409,3.573482732584006e-09,2.1506246e-08
PROSYN-RT10962,1.969689551505065e-07,-96.5746515765164,1.121061928808091e-09,6.746873e-09
PROSYN-RT10952,7.648302008216083e-09,0.0,,
PROSYN-RT10888,4.517215467212298e-07,-83.88956060913536,1.209219836349287e-08,7.2774326e-08
PROSYN-RT10923,3.560290610637258e-07,-89.20506239429685,6.386055013737053e-09,3.8433115e-08
PROSYN-RT10904,1.524516940991723e-07,-98.64632530835797,3.429048804211772e-10,2.0637e-09
PROSYN-RT10893,4.737324633048946e-09,0.0,,
PROSYN-RT10860,1.180066011719339e-07,-96.68083652854875,6.508216971832635e-10,3.916832e-09
PROSYN-RT10886,7.307027806909596e-07,-95.01334250219438,6.054487265071291e-09,3.6437645e-08
PROSYN-RT10875,3.838152109718484e-06,-86.80750015826915,8.413493232005363e-08,5.06348211e-07
PROSYN-RT10851,9.561012518018631e-08,-97.01596981007692,4.740609294942254e-10,2.853035e-09
PROSYN-RT10831,4.813242867091739e-10,1375.6637460705604,1.180190803821515e-09,7.102728e-09
PROSYN-RT10837,9.791415901233122e-08,-83.15191677444483,2.741088495866175e-09,1.6496659e-08
PROSYN-RT10833,8.635636170475764e-07,-97.85467328239938,3.078327713023215e-09,1.8526261e-08
PROSYN-RT10846,6.170753367241258e-08,-97.17115577934628,2.900508687275528e-10,1.74561e-09
PROSYN-RT10788,2.582989110398833e-09,0.0,,
PROSYN-RT10822,3.602148024876305e-06,-87.4533482555726,7.509594180807537e-08,4.51948968e-07
PROSYN-RT10825,1.295097460129947e-08,-88.58330708291527,2.456799396945027e-10,1.478573e-09
PROSYN-RT10801,1.865111189637736e-08,-87.74740073033465,3.797169184279553e-10,2.285246e-09
PROSYN-RT10826,2.640173197583792e-07,-45.16480353164208,2.405574946638649e-08,1.44774416e-07
PROSYN-RT10797,5.732828404879607e-07,-88.31303149716253,1.113263284760667e-08,6.6999385e-08
PROSYN-RT10781,2.431926669090193e-08,4.16709649175892,4.209282860982974e-09,2.5332674e-08
PROSYN-RT10760,4.666967777895234e-07,-85.97641314131455,1.087479257056716e-08,6.5447628e-08
PROSYN-RT10793,9.494005975262582e-07,-30.188669700972167,1.101292000162369e-07,6.62789187e-07
PROSYN-RT10774,3.749410675408523e-06,-80.84925690563985,1.193096883954484e-07,7.18040006e-07
PROSYN-RT10782,5.338108460306557e-09,482.1320647766574,5.163402618888854e-09,3.1074841e-08
PROSYN-RT10776,2.843306373238733e-07,-49.86641737181819,2.368533162223103e-08,1.42545135e-07
PROSYN-RT11333,3.772669641790139e-08,-91.55783489569276,5.292120185390712e-10,3.18495e-09
PROSYN-RT11316,1.231115392714605e-07,-82.01314504632032,3.679434417647671e-09,2.2143894e-08
PROSYN-RT11292,4.005576728474504e-08,-69.79513358465177,2.010337750205683e-09,1.2098791e-08
PROSYN-RT11286,1.603158670279166e-06,-74.40709353313399,6.817469243508158e-08,4.10294899e-07
PROSYN-RT11308,5.929512281950873e-09,0.0,,
PROSYN-RT11252,5.008079077537251e-10,103.40593353828147,1.692628716731992e-10,1.018673e-09
PROSYN-RT11275,8.090224078324295e-09,-34.95505255411959,8.743819389266233e-10,5.262282e-09
PROSYN-RT11232,9.829659981599434e-08,-52.04217939557919,7.832943740103038e-09,4.7140907e-08
PROSYN-RT11253,0.0,,7.212950287598315e-10,4.340961e-09
PROSYN-RT11278,6.513304604262722e-08,-97.14248586073815,3.092550740685259e-10,1.861186e-09
PROSYN-RT11243,4.356730761662639e-07,-74.4696390287032,1.848182051689008e-08,1.11228909e-07
PROSYN-RT11231,3.441526726762942e-08,-68.44472856901325,1.804472012111477e-09,1.0859831e-08
PROSYN-RT11237,7.856061239980481e-08,-9.143746694905674,1.186005643192906e-08,7.1377229e-08
PROSYN-RT11239,4.178841682883566e-07,-99.16188545396551,5.819509281361032e-10,3.502348e-09
PROSYN-RT11213,1.013376443042456e-07,-95.55349541531506,7.487151522107929e-10,4.505983e-09
PROSYN-RT11229,6.929639396003482e-08,0.0,,
PROSYN-RT11200,1.146368860834717e-07,1230.0947575370699,2.533576558945167e-07,1.524779212e-06
PROSYN-RT11225,1.560730751502709e-07,-84.86081985810158,3.926064348195111e-09,2.3628184e-08
PROSYN-RT11196,4.525456209539088e-08,-88.91100970235416,8.338374937771476e-10,5.018274e-09
PROSYN-RT11209,3.41454876948673e-07,-72.68800761219808,1.549579184138688e-08,9.325813e-08
PROSYN-RT11204,2.490245891100388e-07,-99.70241854322565,1.231331835420085e-10,7.41051e-10
PROSYN-RT11170,1.811679653761767e-07,-92.62302638755723,2.220683789746637e-09,1.3364713e-08
PROSYN-RT11173,1.652580903171654e-07,-91.2217193287431,2.410456309582027e-09,1.4506819e-08
PROSYN-RT11171,1.993292677534583e-07,-87.2959679803165,4.207651091914224e-09,2.5322854e-08
PROSYN-RT11152,2.407345444187631e-08,0.0,,
PROSYN-RT11175,1.891161149436994e-07,-76.67218311187615,7.330434315712814e-09,4.4116661e-08
PROSYN-RT11179,2.453273421909129e-08,0.0,,
PROSYN-RT11151,1.685937463667146e-06,-5.462493695752419,2.648333495753092e-07,1.593843236e-06
PROSYN-RT11148,1.461863063300408e-07,-86.50014799919427,3.279161224142426e-09,1.9734935e-08
PROSYN-RT11139,2.088325626036122e-07,-80.7002555073263,6.696946721555188e-09,4.0304151e-08
PROSYN-RT11106,9.239695778015266e-08,-63.87330838378513,5.546422317329203e-09,3.3379964e-08
PROSYN-RT11127,5.524590628589053e-08,2640.1483598914556,2.515366366924028e-07,1.513819795e-06
PROSYN-RT11086,4.629433057227244e-07,-94.37740265854711,4.32505732083992e-09,2.6029438e-08
PROSYN-RT11105,1.379154480191439e-06,-69.16349936803549,7.06651153284295e-08,4.2528298e-07
PROSYN-RT11087,2.4094234863312e-08,113.36037559041834,8.541890038908329e-09,5.140755e-08
PROSYN-RT11080,1.436287535975957e-08,-68.53187898112026,7.509988198360598e-10,4.519727e-09
PROSYN-RT11067,2.07627509374598e-07,-89.41935870339555,3.650261307111625e-09,2.1968322e-08
PROSYN-RT11524,8.427453851240291e-07,-97.38130894697785,3.666973015648412e-09,2.2068898e-08
PROSYN-RT11531,1.140854801884977e-07,650.6138805614089,1.422898873334654e-07,8.5634145e-07
PROSYN-RT11517,1.99914004603283e-07,-99.15807048968877,2.796700099253473e-10,1.683135e-09
PROSYN-RT11514,5.63150144872465e-09,59.32660377867739,1.490869364291238e-09,8.97248e-09
PROSYN-RT11502,1.343277767299362e-06,-87.87851746200211,2.705506848352075e-08,1.6282518e-07
PROSYN-RT11499,1.81253047265279e-07,-99.00912341773133,2.984227022958108e-10,1.795994e-09
PROSYN-RT11492,1.392144820901708e-05,-76.06656008789443,5.536261676990814e-07,3.331881442e-06
PROSYN-RT11488,1.749718000176514e-07,-96.94535519468805,8.880877411607372e-10,5.344767e-09
PROSYN-RT11481,7.788661243836995e-08,-89.42919746764593,1.368037060314127e-09,8.23324e-09
PROSYN-RT11473,1.618509334175616e-07,-90.92311876750291,2.441062734591059e-09,1.4691017e-08
PROSYN-RT11470,2.904633340427995e-07,-98.6231122722668,6.645335912886299e-10,3.999354e-09
PROSYN-RT11460,8.591300252049843e-08,-99.66165889740537,0.0,2.90679e-10
PROSYN-RT11458,9.150337114685934e-07,-94.48848797941463,8.379824448558863e-09,5.0432193e-08
PROSYN-RT11459,7.833495330262435e-07,-95.647761112681,5.664940885288446e-09,3.4093243e-08
PROSYN-RT11450,8.225823971400843e-06,-97.24719420465016,3.762548057075396e-08,2.26440959e-07
PROSYN-RT11443,1.355890559127629e-07,-99.87322280633725,0.0,1.71896e-10
PROSYN-RT11442,1.07678516840459e-07,19.807823125148154,2.143587970520164e-08,1.29007287e-07
PROSYN-RT11424,2.931972194835828e-07,99.61403352693495,9.724739743127822e-08,5.85262796e-07
PROSYN-RT11401,1.577345833013342e-07,-96.12904166467067,1.014547752288062e-09,6.10584e-09
PROSYN-RT11393,1.003634379533153e-08,-85.47771947909986,2.421794910696618e-10,1.457506e-09
PROSYN-RT11365,1.417634833221116e-07,-94.6757156193391,1.254159193834958e-09,7.547891e-09
PROSYN-RT11376,8.48034176286695e-08,-94.32890544452052,7.991113174227273e-10,4.809282e-09
PROSYN-RT11382,1.45225274935675e-07,-88.10320103876367,2.870776551173321e-09,1.7277159e-08
PROSYN-RT11366,3.414375637402749e-08,13.542674026018666,6.441655342855515e-09,3.8767734e-08
PROSYN-RT11767,5.006798484148425e-08,-92.05075056924937,6.613225709927179e-10,3.980029e-09
PROSYN-RT11758,5.926816504883894e-08,-90.83480651792777,9.025893413610802e-10,5.432042e-09
PROSYN-RT11754,3.987162926304129e-07,-25.263381881357706,4.951359885427875e-08,2.97987073e-07
PROSYN-RT11763,2.117613463071794e-07,-98.6368569853099,4.796397106874962e-10,2.88661e-09
PROSYN-RT11742,1.51311421416801e-07,-87.99741498034501,3.017682637735564e-09,1.8161282e-08
PROSYN-RT11737,1.439249606209067e-07,-83.15139577222332,4.029276885218986e-09,2.4249347e-08
PROSYN-RT11740,5.269726268527259e-08,-96.69599157284769,2.893051770152001e-10,1.741122e-09
PROSYN-RT11725,1.839475568853641e-07,0.0,,
PROSYN-RT11722,1.904304395403277e-07,-97.72620332628964,7.194739926270249e-10,4.330001e-09
PROSYN-RT11721,6.886544202517995e-08,0.0,,
PROSYN-RT11718,7.580710855534554e-08,-99.25891118826958,0.0,5.61798e-10
PROSYN-RT11717,7.450671903094541e-07,-70.10866189027864,3.700563544836651e-08,2.22710553e-07
PROSYN-RT11729,1.648666851074577e-06,-97.95355690095853,5.606084627475656e-09,3.3739029e-08
PROSYN-RT11720,5.858367360107531e-08,-98.6827456310527,1.282251601575161e-10,7.71696e-10
PROSYN-RT11708,9.229470616413844e-08,-92.29146253811423,1.182158938890653e-09,7.114572e-09
PROSYN-RT11714,6.141396467822189e-08,-95.78303401584758,4.303228252971723e-10,2.589806e-09
PROSYN-RT11719,3.353407804113214e-07,-77.63281820123427,1.24630606478307e-08,7.5006282e-08
PROSYN-RT11699,9.052879571573906e-08,-98.78037812027577,1.834590171654385e-10,1.104109e-09
PROSYN-RT11675,3.585825464220131e-07,-56.443027816478306,2.595218323986886e-08,1.561877e-07
PROSYN-RT11672,2.270380619615909e-06,-72.21505484367994,1.048178590064244e-07,6.3082401e-07
PROSYN-RT11667,1.5257380829447e-07,-86.1395424048241,3.513861426082625e-09,2.1147428e-08
PROSYN-RT11670,1.640306337421438e-08,73.24454189863206,4.721843572688121e-09,2.8417412e-08
PROSYN-RT11658,8.327542073098086e-08,0.0,,
PROSYN-RT11645,2.364412529159013e-07,-84.78560929771629,5.977297619693273e-09,3.5973096e-08
PROSYN-RT11663,4.368367018764494e-07,-85.95927111056996,1.019144679480341e-08,6.1335057e-08
PROSYN-RT11631,2.323078920056813e-08,-65.22210704833732,1.342438198543093e-09,8.079179e-09
PROSYN-RT11597,5.779571913322709e-07,-92.00692115388156,7.676033146716659e-09,4.6196574e-08
PROSYN-RT11601,1.799400462369197e-08,0.0,,
PROSYN-RT11598,3.274330091653257e-08,-92.5097014309829,4.075197162494648e-10,2.452571e-09
PROSYN-RT11599,6.114406004885298e-08,-86.53867441346921,1.367631679708318e-09,8.230801e-09
PROSYN-RT11595,6.328680229396242e-07,-97.80603593534309,2.307117620560109e-09,1.3884897e-08
PROSYN-RT11584,7.73526802025158e-07,-92.37774685432524,9.796835287106379e-09,5.8960171e-08
PROSYN-RT11565,1.636878063869705e-07,129.16316265684821,6.232871958331292e-08,3.75112154e-07
PROSYN-RT11894,5.44513066398619e-07,-88.80457609526438,1.012921791604357e-08,6.0960546e-08
PROSYN-RT11543,3.66834755371844e-07,-96.31496230876559,2.246153683334589e-09,1.3517999e-08
PROSYN-RT11552,1.782235777248311e-07,-97.64335109101852,6.97890191576513e-10,4.200104e-09
PROSYN-RT11898,8.121049778599875e-07,-87.78090201324831,1.648839524814917e-08,9.9231903e-08
PROSYN-RT11896,1.203860770717215e-09,-84.84185177898243,0.0,1.82483e-10
PROSYN-RT11885,1.751503631844709e-07,-99.82406373906547,0.0,3.08153e-10
PROSYN-RT11883,6.293579346929105e-07,-95.92991403016174,4.256262185469193e-09,2.5615409e-08
PROSYN-RT11854,1.36997542522561e-06,-91.75816821813387,1.876132878222429e-08,1.1291107e-07
PROSYN-RT11861,1.799112654603541e-06,-91.1100467449469,2.657571187455721e-08,1.59940274e-07
PROSYN-RT11869,2.797203163840624e-07,-92.70261729149001,3.391706098022708e-09,2.0412262e-08
PROSYN-RT11841,7.490409355277152e-08,-99.56306259848212,0.0,3.27284e-10
PROSYN-RT11834,8.958675655830722e-08,0.0,,
PROSYN-RT11825,4.040682422434579e-08,-84.7399365865412,1.024561655244312e-09,6.166107e-09
PROSYN-RT11830,1.030125293942336e-07,-99.57310241522462,0.0,4.39758e-10
PROSYN-RT11815,4.513866627284517e-08,248.32714828038164,2.612541012367399e-08,1.57230229e-07
PROSYN-RT11813,2.883557460888483e-08,0.0,,
PROSYN-RT11805,5.087522626489862e-07,-87.99702124526331,1.014664492825383e-08,6.1065426e-08
PROSYN-RT11806,2.732460073068524e-08,-61.376936102314495,1.753588253475263e-09,1.0553598e-08
PROSYN-RT11801,1.979651146572371e-08,0.0,,
PROSYN-RT11797,5.447877230868764e-07,-94.86098955362557,4.65193764808951e-09,2.7996698e-08
PROSYN-RT11777,1.24821124697946e-07,-96.04266584526194,8.207632114180936e-10,4.939589e-09
PROSYN-RT11530,8.433408132567261e-08,-99.53969143447368,0.0,3.88197e-10
PROSYN-A0A0K3CWE4,7.650044849189489e-08,0.0,,
PROSYN-RT11891,2.140763502936231e-08,0.0,,
PROSYN-A0A0K3CW30,9.775268855621856e-09,0.0,,
PROSYN-A0A0K3CW17,3.039536917147775e-08,0.0,,
PROSYN-RT11794,6.796442740895602e-08,0.0,,
PROSYN-A0A0K3CVZ5,4.134918639729409e-07,0.0,,
PROSYN-A0A0K3CVZ1,3.350700523833394e-08,0.0,,
PROSYN-RT11695,5.556887945231443e-08,0.0,,
PROSYN-A0A0K3CVI8,2.963465780742463e-09,0.0,,
PROSYN-RT11566,5.951629416246018e-09,0.0,,
PROSYN-A0A0K3CVH7,2.461729273454879e-08,0.0,,
PROSYN-A0A0K3CVF2,6.994654408944795e-07,0.0,,
PROSYN-A0A0K3CVA2,5.900278187220596e-10,0.0,,
PROSYN-RT11461,1.037304141121037e-08,0.0,,
PROSYN-RT11435,1.099123412408195e-06,0.0,,
PROSYN-A0A0K3CV37,6.714173800602178e-08,0.0,,
PROSYN-A0A0K3CV08,8.577474883826499e-08,0.0,,
PROSYN-A0A0K3CUY0,1.304303967720242e-08,0.0,,
PROSYN-RT11309,1.173127478168075e-06,0.0,,
PROSYN-A0A0K3CUV2,2.577691123957933e-08,0.0,,
PROSYN-A0A0K3CUS9,1.825189220883732e-09,0.0,,
PROSYN-A0A0K3CUS4,9.670311170109412e-09,0.0,,
PROSYN-RT11246,0.0,0.0,,
PROSYN-A0A0K3CUR5,3.197637482087692e-08,0.0,,
PROSYN-RT11189,3.706148304070518e-08,0.0,,
PROSYN-A0A0K3CUF5,4.146495741514775e-08,0.0,,
