	id	name	reaction	subsystem	reversibility	gpr	val_fit	mfaLB	mfaUB	val_fit_100	mfaLB_100	mfaUB_100	pfba	pfba_100	exact name in model?	match to same compartment (or another if unavailable)?	Column1	manually chosen best match	Column2	reaction (as written in original data)	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25	Unnamed: 26	Unnamed: 27	Unnamed: 28	Unnamed: 29	Unnamed: 30
HSDy_c	HSDy_c	homoserine dehydrogenase (NADP)	aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c	Glycine, serine and threonine metabolism	0	rt3712 or (rt3712 and rt8370)	0.0	0.0	0.2226565	0.0	0.0	4.17603402307748	0.2023593	3.795421212467968			v.up('RXN-HSDy_c_REV-SPONT') = 0 * %nscale%;	HSDy_c	True	aspsa_c + h_c + nadph_c --> hom__L_c + nadp_c			True	0.0	-0.2226565	0.0	0.0	-4.17603402307748	0.0	-0.2023593	-3.795421212467968
HSERTA_c	HSERTA_c	homoserine O-trans-acetylase	accoa_c + hom__L_c --> achms_c + coa_c	Cysteine and methionine metabolism	0	rt4145	0.0205573	0.0183086	0.1128804	0.3855624435963499	0.3433869503693643	2.117128361123952	0.02055699132142089	0.3855639000818878			v.up('RXN-HSERTA_c_REV-SPONT') = 0.0205573 * %nscale%;	HSERTA_c	True	accoa_c + hom__L_c --> achms_c + coa_c			True	-0.0205573	-0.1128804	-0.0183086	-0.3855624435963499	-2.117128361123952	-0.3433869503693643	-0.02055699132142089	-0.3855639000818878
HSK_c	HSK_c	homoserine kinase	atp_c + hom__L_c --> adp_c + h_c + phom_c	Glycine, serine and threonine metabolism	0	rt0283	0.1817931	0.089479	0.2051646	3.409620517526893	1.6782233995008	3.847964689695032	0.1818023086785791	3.40985731238608			v.up('RXN-HSK_c_REV-SPONT') = 0.1817931 * %nscale%;	HSK_c	True	atp_c + hom__L_c --> adp_c + h_c + phom_c			True	-0.1817931	-0.2051646	-0.089479	-3.409620517526893	-3.847964689695032	-1.6782233995008	-0.1818023086785791	-3.40985731238608
HSTPT_c	HSTPT_c	histidinol-phosphate transaminase	glu__L_c + imacp_c --> akg_c + hisp_c	Histidine metabolism	0	rt4862	0.0309965	0.0309964	0.0309966	0.5813548609464404	0.5813529853964237	0.5813567364964571	0.03099649619448577	0.5813657151844959			v.up('RXN-HSTPT_c_REV-SPONT') = 0.0309965 * %nscale%;	HSTPT_c	True	glu__L_c + imacp_c --> akg_c + hisp_c			True	-0.0309965	-0.0309966	-0.0309964	-0.5813548609464404	-0.5813567364964571	-0.5813529853964237	-0.03099649619448577	-0.5813657151844959
Ht_c_m	Ht_c_m	proton leak	h_c --> h_m	Transport	0		0.0	0.0	7.0435111	0.0	0.0	132.1045736168667	0.0	0.0			v.up('RXN-Ht_c_m_REV-SPONT') = 0 * %nscale%;	Ht_c_m	True	h_c --> h_m			True	0.0	-7.0435111	0.0	0.0	-132.1045736168667	0.0	0.0	0.0
ICDHx_m	ICDHx_m	isocitrate dehydrogenase (NAD+)	icit_m + nad_m --> akg_m + co2_m + nadh_m	Citric acid cycle	0	rt3314 and rt3313	1.7305614	1.6132595	1.82601	32.45754462782176	30.25748882270656	34.24773086112334	1.803862224676159	33.8329740807838			v.up('RXN-ICDHx_m_REV-SPONT') = 1.7305614 * %nscale%;	ICDHx_m	True	icit_m + nad_m --> akg_m + co2_m + nadh_m			True	-1.7305614	-1.82601	-1.6132595	-32.45754462782176	-34.24773086112334	-30.25748882270656	-1.803862224676159	-33.8329740807838
ICDHyi_m	ICDHyi_m	isocitrate dehydrogenase	icit_m + nadp_m --> akg_m + co2_m + nadph_m	Citric acid cycle	0	rt2761	0.0	0.0	0.04245450000000001	0.0	0.0	0.7962553818673288	0.0	0.0			v.up('RXN-ICDHyi_m_REV-SPONT') = 0 * %nscale%;	ICDHyi_m	True	icit_m + nadp_m --> akg_m + co2_m + nadph_m			True	0.0	-0.04245450000000001	0.0	0.0	-0.7962553818673288	0.0	0.0	0.0
ICL_1_c	ICL_1_c	isocitrate lyase	icit_c --> glx_c + succ_c	Glyoxylate metabolism	0	rt5654	0.0	0.0	0.170296	0.0	0.0	3.19398665654945	0.0	0.0			v.up('RXN-ICL_1_c_REV-SPONT') = 0 * %nscale%;	ICL_1_c	True	icit_c --> glx_c + succ_c			True	0.0	-0.170296	0.0	0.0	-3.19398665654945	0.0	0.0	0.0
IG3PS_c	IG3PS_c	Imidazole-glycerol-3-phosphate synthase	gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c	Histidine metabolism	0	rt0716	0.0309965	0.0309964	0.0309966	0.5813548609464404	0.5813529853964237	0.5813567364964571	0.03099649619448577	0.5813657151844959			v.up('RXN-IG3PS_c_REV-SPONT') = 0.0309965 * %nscale%;	IG3PS_c	True	gln__L_c + prlp_c --> aicar_c + eig3p_c + glu__L_c + h_c			True	-0.0309965	-0.0309966	-0.0309964	-0.5813548609464404	-0.5813567364964571	-0.5813529853964237	-0.03099649619448577	-0.5813657151844959
IGPDH_c	IGPDH_c	imidazoleglycerol-phosphate dehydratase	eig3p_c --> h2o_c + imacp_c	Histidine metabolism	0	rt0339	0.0309965	0.0309964	0.0309966	0.5813548609464404	0.5813529853964237	0.5813567364964571	0.03099649619448577	0.5813657151844959			v.up('RXN-IGPDH_c_REV-SPONT') = 0.0309965 * %nscale%;	IGPDH_c	True	eig3p_c --> h2o_c + imacp_c			True	-0.0309965	-0.0309966	-0.0309964	-0.5813548609464404	-0.5813567364964571	-0.5813529853964237	-0.03099649619448577	-0.5813657151844959
IGPS_c	IGPS_c	indole-3-glycerol-phosphate synthase	2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c	Phenylalanine, tyrosine and tryptophan metabolism	0	rt8196	0.612608	0.5180012	0.6438204999999999	11.4897694467013	9.71537159344085	12.07517549568395	0.596885403628657	11.19509467736205			v.up('RXN-IGPS_c_REV-SPONT') = 0.612608 * %nscale%;	IGPS_c	True	2cpr5p_c + h_c --> 3ig3p_c + co2_c + h2o_c			True	-0.612608	-0.6438204999999999	-0.5180012	-11.4897694467013	-12.07517549568395	-9.71537159344085	-0.596885403628657	-11.19509467736205
ILEt_c_m	ILEt_c_m	L-isoleucine transport	ile__L_m --> ile__L_c	Transport	0		0.094595	0.0945949	0.0945951	1.774176538358477	1.77417466280846	1.774178413908494	0.09459494178611749	1.774208789253585			v.up('RXN-ILEt_c_m_REV-SPONT') = 0.094595 * %nscale%;	ILEt_c_m	True	ile__L_m --> ile__L_c			True	-0.094595	-0.0945951	-0.0945949	-1.774176538358477	-1.774178413908494	-1.77417466280846	-0.09459494178611749	-1.774208789253585
ILETA_m	ILETA_m	isoleucine transaminase	akg_m + ile__L_m --> 3mop_m + glu__L_m	Cysteine and methionine metabolism	0	rt6242	-0.094595	-0.0945951	-0.0945949	-1.774176538358477	-1.774178413908494	-1.77417466280846	-0.09459494178611749	-1.774208789253585			v.up('RXN-ILETA_m_REV-SPONT') = -0.094595 * %nscale%;	ILETA_m	True	3mop_m + glu__L_m --> akg_m + ile__L_m			True	0.094595	0.0945949	0.0945951	1.774176538358477	1.77417466280846	1.774178413908494	0.09459494178611749	1.774208789253585
IMPC_c	IMPC_c	inosine monophosphate cyclohydrolase	fprica_c --> h2o_c + imp_c	Purine metabolism	0	rt4053	0.1037769	0.1037768	0.103777	1.946387665347786	1.946385789797769	1.946389540897803	0.1037769697962083	1.94642555360775			v.up('RXN-IMPC_c_REV-SPONT') = 0.1037769 * %nscale%;	IMPC_c	True	fprica_c --> h2o_c + imp_c			True	-0.1037769	-0.103777	-0.1037768	-1.946387665347786	-1.946389540897803	-1.946385789797769	-0.1037769697962083	-1.94642555360775
IMPD_c	IMPD_c	IMP dehydrogenase	h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c	Purine metabolism	0	rt0027	0.0440361	0.044036	0.0440362	0.8259190809324777	0.8259172053824608	0.8259209564824945	0.04403611622312312	0.8259349070091977			v.up('RXN-IMPD_c_REV-SPONT') = 0.0440361 * %nscale%;	IMPD_c	True	h2o_c + imp_c + nad_c --> h_c + nadh_c + xmp_c			True	-0.0440361	-0.0440362	-0.044036	-0.8259190809324777	-0.8259209564824945	-0.8259172053824608	-0.04403611622312312	-0.8259349070091977
IPDDI_c	IPDDI_c	isopentenyl-diphosphate D-isomerase	ipdp_c --> dmpp_c	Terpenoid backbone biosynthesis	0	rt7835	0.0413645	0.0413644	0.0413646	0.7758118866845944	0.7758100111345777	0.7758137622346113	0.04136453333333334	0.7758270919951379			v.up('RXN-IPDDI_c_REV-SPONT') = 0.0413645 * %nscale%;	IPDDI_c	True	ipdp_c --> dmpp_c			True	-0.0413645	-0.0413646	-0.0413644	-0.7758118866845944	-0.7758137622346113	-0.7758100111345777	-0.04136453333333334	-0.7758270919951379
IPMD_c	IPMD_c	3-isopropylmalate dehydrogenase	3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c	Valine, leucine and isoleucine metabolism	0	rt5526	0.1286427	0.1286426	0.1286428	2.412758181416439	2.412756305866422	2.412760056966456	0.1286426881921604	2.412803303793936			v.up('RXN-IPMD_c_REV-SPONT') = 0.1286427 * %nscale%;	IPMD_c	True	3c2hmp_c + nad_c --> 3c4mop_c + h_c + nadh_c			True	-0.1286427	-0.1286428	-0.1286426	-2.412758181416439	-2.412760056966456	-2.412756305866422	-0.1286426881921604	-2.412803303793936
IPPMIa_c	IPPMIa_c	3-isopropylmalate dehydratase	3c2hmp_c <=> 2ippm_c + h2o_c	Valine, leucine and isoleucine metabolism	0	rt6546	-0.1286427	-0.1286428	-0.1286426	-2.412758181416439	-2.412760056966456	-2.412756305866422	-0.1286426881921604	-2.412803303793936			v.up('RXN-IPPMIa_c_REV-SPONT') = -0.1286427 * %nscale%;	IPPMIa_c	True	2ippm_c + h2o_c --> 3c2hmp_c			True	0.1286427	0.1286426	0.1286428	2.412758181416439	2.412756305866422	2.412760056966456	0.1286426881921604	2.412803303793936
IPPMIb_c	IPPMIb_c	2-isopropylmalate hydratase	2ippm_c + h2o_c <=> 3c3hmp_c	Valine, leucine and isoleucine metabolism	0	rt6546	-0.1286427	-0.1286428	-0.1286426	-2.412758181416439	-2.412760056966456	-2.412756305866422	-0.1286426881921604	-2.412803303793936			v.up('RXN-IPPMIb_c_REV-SPONT') = -0.1286427 * %nscale%;	IPPMIb_c	True	3c3hmp_c --> 2ippm_c + h2o_c			True	0.1286427	0.1286426	0.1286428	2.412758181416439	2.412756305866422	2.412760056966456	0.1286426881921604	2.412803303793936
IPPS_c	IPPS_c	2-isopropylmalate synthase	3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c	Valine, leucine and isoleucine metabolism	0	rt7120	0.1286427	0.1286426	0.1286428	2.412758181416439	2.412756305866422	2.412760056966456	0.1286426881921604	2.412803303793936			v.up('RXN-IPPS_c_REV-SPONT') = 0.1286427 * %nscale%;	IPPS_c	True	3mob_c + accoa_c + h2o_c --> 3c3hmp_c + coa_c + h_c			True	-0.1286427	-0.1286428	-0.1286426	-2.412758181416439	-2.412760056966456	-2.412756305866422	-0.1286426881921604	-2.412803303793936
KARA1i_m	KARA1i_m	acetohydroxy acid isomeroreductase	alac_m + h_m + nadph_m --> 23dhmb_m + nadp_m	Valine, leucine and isoleucine metabolism	0	rt0808	0.2463646	0.2463645	0.2463647	4.620691296602049	4.620689421052032	4.620693172152065	0.2463645834695243	4.620777824893977			v.up('RXN-KARA1i_m_REV-SPONT') = 0.2463646 * %nscale%;	KARA1i_m	True	alac_m + h_m + nadph_m --> 23dhmb_m + nadp_m			True	-0.2463646	-0.2463647	-0.2463645	-4.620691296602049	-4.620693172152065	-4.620689421052032	-0.2463645834695243	-4.620777824893977
KARA2i_m	KARA2i_m	ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate)	2ahbut_m + h_m + nadph_m --> 23dhmp_m + nadp_m	Valine, leucine and isoleucine metabolism	0	rt0808	0.094595	0.0945949	0.0945951	1.774176538358477	1.77417466280846	1.774178413908494	0.09459494178611749	1.774208789253585			v.up('RXN-KARA2i_m_REV-SPONT') = 0.094595 * %nscale%;	KARA2i_m	True	2ahbut_m + h_m + nadph_m --> 23dhmp_m + nadp_m			True	-0.094595	-0.0945951	-0.0945949	-1.774176538358477	-1.774178413908494	-1.77417466280846	-0.09459494178611749	-1.774208789253585
Kt_c_e	Kt_c_e	K+ transport	k_e --> k_c	Transport	0		0.2333571	0.233357	0.2333572	4.376729128171394	4.376727252621376	4.37673100372141	0.2333570493103357	4.376810430908694			v.up('RXN-Kt_c_e_REV-SPONT') = 0.2333571 * %nscale%;	Kt_c_e	True	k_e --> k_c			True	-0.2333571	-0.2333572	-0.233357	-4.376729128171394	-4.37673100372141	-4.376727252621376	-0.2333570493103357	-4.376810430908694
KYN_c	KYN_c	kynureninase	Lkynr_c + h2o_c --> ala__L_c + anth_c + h_c	Tryptophan metabolism	0	rt0357	0.6021689	0.5075621	0.6333814	11.29397890490123	9.519581051640776	11.87938495388388	0.5864462853323326	10.99930011283582			v.up('RXN-KYN_c_REV-SPONT') = 0.6021689 * %nscale%;	KYN_c	True	Lkynr_c + h2o_c --> ala__L_c + anth_c + h_c			True	-0.6021689	-0.6333814	-0.5075621	-11.29397890490123	-11.87938495388388	-9.519581051640776	-0.5864462853323326	-10.99930011283582
LACPYRt_c_m	LACPYRt_c_m	D-lactate/pyruvate antiport	lac__D_c + pyr_m <=> lac__D_m + pyr_c	Transport	1		-0.1360533	-2.6077445	1e-07	-2.551747690958796	-48.90955240692803	1.875550016764604e-06	-0.03443330872516648	-0.645826064583912			v.up('RXN-LACPYRt_c_m_REV-SPONT') = -0.1360533 * %nscale%;	LACPYRt_c_m	True	lac__D_c + pyr_m <=> lac__D_m + pyr_c			True	0.1360533	-1e-07	2.6077445	2.551747690958796	-1.875550016764604e-06	48.90955240692803	0.03443330872516648	0.645826064583912
LACtps_m	LACtps_m	D-lactate transport	h_c + lac__D_c --> h_m + lac__D_m	Transport	0		0.1360533	0.0	2.6077445	2.551747690958796	0.0	48.90955240692803	0.03443330872516648	0.645826064583912			v.up('RXN-LACtps_m_REV-SPONT') = 0.1360533 * %nscale%;	LACtps_m	True	h_c + lac__D_c --> h_m + lac__D_m			True	-0.1360533	-2.6077445	0.0	-2.551747690958796	-48.90955240692803	0.0	-0.03443330872516648	-0.645826064583912
LALDO3_c	LALDO3_c	L-lactaldehyde:NADP+ 1-oxidoreductase	h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c	Methylglyoxal metabolism	0	rt3783	0.1925813	0.0307298	0.5026345	3.611958604435492	0.5763527690517293	9.427161449014681	0.1205551109927789	2.261113897574381			v.up('RXN-LALDO3_c_REV-SPONT') = 0.1925813 * %nscale%;	LALDO3_c	True	h_c + mthgxl_c + nadph_c --> lald__L_c + nadp_c			True	-0.1925813	-0.5026345	-0.0307298	-3.611958604435492	-9.427161449014681	-0.5763527690517293	-0.1205551109927789	-2.261113897574381
LCADi_c	LCADi_c	lactaldehyde dehydrogenase	h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c	Methylglyoxal metabolism	0	rt3783	0.1925813	0.0307298	0.5026345	3.611958604435492	0.5763527690517293	9.427161449014681	0.1205551109927789	2.261113897574381			v.up('RXN-LCADi_c_REV-SPONT') = 0.1925813 * %nscale%;	LCADi_c	True	h2o_c + lald__L_c + nad_c --> 2.0 h_c + lac__L_c + nadh_c			True	-0.1925813	-0.5026345	-0.0307298	-3.611958604435492	-9.427161449014681	-0.5763527690517293	-0.1205551109927789	-2.261113897574381
LEUTA_c	LEUTA_c	leucine transaminase	akg_c + leu__L_c --> 4mop_c + glu__L_c	Cysteine and methionine metabolism	0	rt5646 or rt6485	-0.1286427	-0.1286428	-0.1286426	-2.412758181416439	-2.412760056966456	-2.412756305866422	-0.1286426881921604	-2.412803303793936			v.up('RXN-LEUTA_c_REV-SPONT') = -0.1286427 * %nscale%;	LEUTA_c	True	4mop_c + glu__L_c --> akg_c + leu__L_c			True	0.1286427	0.1286426	0.1286428	2.412758181416439	2.412756305866422	2.412760056966456	0.1286426881921604	2.412803303793936
LGTHL_c	LGTHL_c	lactoylglutathione lyase	gthrd_c + mthgxl_c --> lgt__S_c	Methylglyoxal metabolism	0	rt8152 or rt4897	0.0	0.0	1e-07	0.0	0.0	1.875550016764604e-06	0.0	0.0			v.up('RXN-LGTHL_c_REV-SPONT') = 0 * %nscale%;	LGTHL_c	True	gthrd_c + mthgxl_c --> lgt__S_c			True	0.0	-1e-07	0.0	0.0	-1.875550016764604e-06	0.0	0.0	0.0
LLFC2O_c	LLFC2O_c	(S)-lactate:ferricytochrome-c 2-oxidoreductase	2.0 ficytC_m + lac__L_c --> 2.0 focytC_m + 2.0 h_c + pyr_c	Methylglyoxal metabolism	0	(rt0434 or rt0745) and (rt8239 or rt6582 or rt0745)	0.1925813	0.0307298	0.5026345	3.611958604435492	0.5763527690517293	9.427161449014681	0.1205551109927789	2.261113897574381			v.up('RXN-LLFC2O_c_REV-SPONT') = 0.1925813 * %nscale%;	LLFC2O_c	True	2.0 ficytC_m + lac__L_c --> 2.0 focytC_m + 2.0 h_c + pyr_c			True	-0.1925813	-0.5026345	-0.0307298	-3.611958604435492	-9.427161449014681	-0.5763527690517293	-0.1205551109927789	-2.261113897574381
LNS14DMy_c	LNS14DMy_c	cytochrome P450 lanosterol 14-alpha-demethylase (NADP)	2.0 h_c + lanost_c + 3.0 nadph_c + 3.0 o2_c --> 44mctr_c + for_c + 4.0 h2o_c + 3.0 nadp_c	Ergosterol biosynthesis	0	rt4475 and rt4918	0.0206823	0.0206821	0.0206823	0.3879068811173056	0.3879031300172721	0.3879068811173056	0.02068226666666666	0.3879135459975688			v.up('RXN-LNS14DMy_c_REV-SPONT') = 0.0206823 * %nscale%;	LNS14DMy_c	True	2.0 h_c + lanost_c + 3.0 nadph_c + 3.0 o2_c --> 44mctr_c + for_c + 4.0 h2o_c + 3.0 nadp_c			True	-0.0206823	-0.0206823	-0.0206821	-0.3879068811173056	-0.3879068811173056	-0.3879031300172721	-0.02068226666666666	-0.3879135459975688
LNSTLS_c	LNSTLS_c	lanosterol synthase	Ssq23epx_c --> lanost_c	Ergosterol biosynthesis	0	rt0872	0.0206823	0.0206821	0.0206823	0.3879068811173056	0.3879031300172721	0.3879068811173056	0.02068226666666666	0.3879135459975688			v.up('RXN-LNSTLS_c_REV-SPONT') = 0.0206823 * %nscale%;	LNSTLS_c	True	Ssq23epx_c --> lanost_c			True	-0.0206823	-0.0206823	-0.0206821	-0.3879068811173056	-0.3879068811173056	-0.3879031300172721	-0.02068226666666666	-0.3879135459975688
lumpFACOA160_c	lumpFACOA160_c	Lumped reaction for C16:0-CoA synthesis	8.0 accoa_c + 7.0 atp_c + 14.0 h_c + 7.0 hco3_c + 14.0 nadph_c --> 7.0 adp_c + 7.0 co2_c + 7.0 coa_c + 7.0 h2o_c + 14.0 nadp_c + 7.0 pi_c + pmtcoa_c	Fatty acid biosynthesis	0	rt0302 and (rt0302 or rt0409) and rt0302 and rt0409 and rt0409 and rt0409 and rt0409 and rt0409 and rt0409 and rt0409 and (rt0409 or rt2183 or rt1363 or rt2190) and (rt0409 or rt2183 or rt1363 or rt2190) and (rt0409 or rt2183 or rt1363 or rt2190) and (rt0409 or rt2183 or rt1363 or rt2190) and (rt0409 or rt2183 or rt1363 or rt2190) and (rt0409 or rt2183 or rt1363 or rt2190) and (rt0409 or rt2183 or rt1363 or rt2190) and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302 and rt0302	0.0603671	0.060367	0.0603672	1.132215154170305	1.132213278620288	1.132217029720322	0.06036707134808959	1.132235894911213			v.up('RXN-lumpFACOA160_c_REV-SPONT') = 0.0603671 * %nscale%;		False	8.0 accoa_c + 7.0 atp_c + 14.0 h_c + 7.0 hco3_c + 14.0 nadph_c --> 7.0 adp_c + 7.0 co2_c + 7.0 coa_c + 7.0 h2o_c + 14.0 nadp_c + 7.0 pi_c + pmtcoa_c			True	-0.0603671	-0.0603672	-0.060367	-1.132215154170305	-1.132217029720322	-1.132213278620288	-0.06036707134808959	-1.132235894911213
lumpFACOA180_c	lumpFACOA180_c	Lumped reaction for C18:0-CoA synthesis	accoa_c + atp_c + 2.0 h_c + hco3_c + 2.0 nadph_c + pmtcoa_c --> adp_c + co2_c + coa_c + h2o_c + 2.0 nadp_c + pi_c + stcoa_c	Fatty acid biosynthesis	0	rt0409 and (rt0409 or rt2183 or rt1363 or rt2190) and rt0302 and rt0302 and rt0302	0.0488179	0.04881779999999999	0.048818	0.9156041316341275	0.9156022560841106	0.9156060071841442	0.04881788035897049	0.91562097053192			v.up('RXN-lumpFACOA180_c_REV-SPONT') = 0.0488179 * %nscale%;		False	accoa_c + atp_c + 2.0 h_c + hco3_c + 2.0 nadph_c + pmtcoa_c --> adp_c + co2_c + coa_c + h2o_c + 2.0 nadp_c + pi_c + stcoa_c			True	-0.0488179	-0.048818	-0.04881779999999999	-0.9156041316341275	-0.9156060071841442	-0.9156022560841106	-0.04881788035897049	-0.91562097053192
lumpFACOA200_c	lumpFACOA200_c	Lumped reaction for C20:0-CoA synthesis	accoa_c + atp_c + 2.0 h_c + hco3_c + 2.0 nadph_c + stcoa_c --> adp_c + co2_c + coa_c + h2o_c + icoscoa_c + 2.0 nadp_c + pi_c	Fatty acid elongation	0	(rt8287 or rt2975) and rt8327 and rt2309 and rt7873	0.0057993	0.0057992	0.005799400000000001	0.1087687721222297	0.1087668965722129	0.1087706476722464	0.005799317620534721	0.1087711467415471			v.up('RXN-lumpFACOA200_c_REV-SPONT') = 0.0057993 * %nscale%;		False	accoa_c + atp_c + 2.0 h_c + hco3_c + 2.0 nadph_c + stcoa_c --> adp_c + co2_c + coa_c + h2o_c + icoscoa_c + 2.0 nadp_c + pi_c			True	-0.0057993	-0.005799400000000001	-0.0057992	-0.1087687721222297	-0.1087706476722464	-0.1087668965722129	-0.005799317620534721	-0.1087711467415471
lumpFACOA220_c	lumpFACOA220_c	Lumped reaction for C22:0-CoA synthesis	accoa_c + atp_c + 2.0 h_c + hco3_c + icoscoa_c + 2.0 nadph_c --> adp_c + co2_c + coa_c + docoscoa_c + h2o_c + 2.0 nadp_c + pi_c	Fatty acid elongation	0	(rt8287 or rt2975) and rt8327 and rt2309 and rt7873	0.0057993	0.0057992	0.005799400000000001	0.1087687721222297	0.1087668965722129	0.1087706476722464	0.005799317620534721	0.1087711467415471			v.up('RXN-lumpFACOA220_c_REV-SPONT') = 0.0057993 * %nscale%;		False	accoa_c + atp_c + 2.0 h_c + hco3_c + icoscoa_c + 2.0 nadph_c --> adp_c + co2_c + coa_c + docoscoa_c + h2o_c + 2.0 nadp_c + pi_c			True	-0.0057993	-0.005799400000000001	-0.0057992	-0.1087687721222297	-0.1087706476722464	-0.1087668965722129	-0.005799317620534721	-0.1087711467415471
lumpFACOA240_c	lumpFACOA240_c	Lumped reaction for C24:0-CoA synthesis	accoa_c + atp_c + docoscoa_c + 2.0 h_c + hco3_c + 2.0 nadph_c --> adp_c + co2_c + coa_c + h2o_c + 2.0 nadp_c + pi_c + ttccoa_c	Fatty acid elongation	0	(rt8287 or rt2975) and rt8327 and rt2309 and rt7873	0.0047425	0.0047424	0.0047426	0.08894795954506134	0.08894608399504457	0.0889498350950781	0.00474246957805935	0.08894906058703736			v.up('RXN-lumpFACOA240_c_REV-SPONT') = 0.0047425 * %nscale%;		False	accoa_c + atp_c + docoscoa_c + 2.0 h_c + hco3_c + 2.0 nadph_c --> adp_c + co2_c + coa_c + h2o_c + 2.0 nadp_c + pi_c + ttccoa_c			True	-0.0047425	-0.0047426	-0.0047424	-0.08894795954506134	-0.0889498350950781	-0.08894608399504457	-0.00474246957805935	-0.08894906058703736
lumpFACOA260_c	lumpFACOA260_c	Lumped reaction for C26:0-CoA synthesis	accoa_c + atp_c + 6.0 h_c + hco3_c + 2.0 nadph_c + ttccoa_c --> adp_c + co2_c + coa_c + h2o_c + hxccoa_c + 2.0 nadp_c + pi_c	Fatty acid elongation	0	(rt8287 or rt2975) and rt8327 and rt2309 and rt7873	0.0010005	0.0010004	0.0010006	0.01876487791772986	0.0187630023677131	0.01876675346774663	0.001000460604017428	0.0187644916676736			v.up('RXN-lumpFACOA260_c_REV-SPONT') = 0.0010005 * %nscale%;		False	accoa_c + atp_c + 6.0 h_c + hco3_c + 2.0 nadph_c + ttccoa_c --> adp_c + co2_c + coa_c + h2o_c + hxccoa_c + 2.0 nadp_c + pi_c			True	-0.0010005	-0.0010006	-0.0010004	-0.01876487791772986	-0.01876675346774663	-0.0187630023677131	-0.001000460604017428	-0.0187644916676736
lumpFREEFA_c	lumpFREEFA_c	lumped free fatty acid synthesis (via acyl-CoA thioesterase)	0.01875 docoscoa_c + h2o_c + 0.355664 linocoa_c + 0.087612 linolncoa_c + 0.207129 odecoa_c + 0.1694 pmtcoa_c + 0.112806 stcoa_c + 0.048639 ttccoa_c --> coa_c + ffabiom_c + h_c	Fatty acid biosynthesis	0	rt7680 or rt4680	0.000743	0.0007429	0.0007430999999999999	0.013935336624561	0.01393346107454424	0.01393721217457777	0.0007430004949465173	0.0139356077995635			v.up('RXN-lumpFREEFA_c_REV-SPONT') = 0.000743 * %nscale%;		False	0.01875 docoscoa_c + h2o_c + 0.355664 linocoa_c + 0.087612 linolncoa_c + 0.207129 odecoa_c + 0.1694 pmtcoa_c + 0.112806 stcoa_c + 0.048639 ttccoa_c --> coa_c + ffabiom_c + h_c			True	-0.000743	-0.0007430999999999999	-0.0007429	-0.013935336624561	-0.01393721217457777	-0.01393346107454424	-0.0007430004949465173	-0.0139356077995635
lumpIPC_c	lumpIPC_c	lumped inositol-P-ceramide synthesis	2.0 hxccoa_c + 6.0 nadph_c + 2.0 o2_c + 4.0 pail_c + 4.0 pmtcoa_c + 4.0 ser__L_c + 2.0 ttccoa_c --> 4.0 co2_c + 8.0 coa_c + 4.0 dag_c + 2.0 h2o_c + 2.0 h_c + 4.0 ipcbiom_c + 6.0 nadp_c	Lipid biosynthesis	0	rt7680 or rt4680	0.0005002	0.0005001000000000001	0.0005003	0.009381501183856548	0.009379625633839784	0.009383376733873312	0.0005002303020087374	0.00938224583383724			v.up('RXN-lumpIPC_c_REV-SPONT') = 0.0005002 * %nscale%;		False	2.0 hxccoa_c + 6.0 nadph_c + 2.0 o2_c + 4.0 pail_c + 4.0 pmtcoa_c + 4.0 ser__L_c + 2.0 ttccoa_c --> 4.0 co2_c + 8.0 coa_c + 4.0 dag_c + 2.0 h2o_c + 2.0 h_c + 4.0 ipcbiom_c + 6.0 nadp_c			True	-0.0005002	-0.0005003	-0.0005001000000000001	-0.009381501183856548	-0.009383376733873312	-0.009379625633839784	-0.0005002303020087374	-0.00938224583383724
M1PS_c	M1PS_c	myo-inositol-1-phosphate synthase	g6p_c --> mi1p__D_c	Inositol phosphate metabolism	0	rt1768	0.0049923	0.0049922	0.0049924	0.09363308348693931	0.09363120793692253	0.09363495903695608	0.004992262389346726	0.09363413774772193			v.up('RXN-M1PS_c_REV-SPONT') = 0.0049923 * %nscale%;	M1PS_c	True	g6p_c --> mi1p__D_c			True	-0.0049923	-0.0049924	-0.0049922	-0.09363308348693931	-0.09363495903695608	-0.09363120793692253	-0.004992262389346726	-0.09363413774772193
